maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed 
25;8;2;10;22;0;3;1;1480000;700;11;5
39;40;3;87;19.1025641026;0;28;0.5;11053000;7150;94;4
10;11;1;13;14.9;0;3;0.6666666667;2255000;1700;22;2
21;1;4;4;0;0;1;0;0;0;0;2
1;2;1;2;5.5;0;0;0;263000;500;3;1
49;12;1;41;21.2727272727;0;9;0.4444444444;2811000;1850;23;8
14;15;4;27;15.5714285714;0;6;0.8333333333;3374000;2575;34;4
13;14;2;23;14.6923076923;0;4;0.5;2904000;2250;31;3
15;16;8;33;15.3333333333;0;3;1;3771000;2850;38;3
7;8;1;9;14.5555555556;1;3;1;2041000;1900;20;1
18;19;1;26;16.45;1;6;0.8333333333;5685000;4025;49;2
50;51;12;125;19.7;0;25;0.56;12156000;8600;111;9
9;10;3;13;12.4;0;2;0.5;2228000;1775;22;1
7;8;1;8;12.875;0;3;1;1717000;1700;19;2
1;1;1;1;6;0;0;0;144000;250;0;1
0;1;2;2;3;0;0;0;113000;250;0;1
0;1;1;1;3;0;0;0;113000;250;0;1
21;22;6;39;16.0476190476;0;6;0.5;4539000;3200;44;2
7;8;1;8;10.8571428571;0;2;1;1391000;1450;18;1
1;2;1;2;4.5;0;0;0;238000;500;3;1
1;2;1;2;3;0;0;0;113000;250;3;1
9;10;1;11;14.6;0;4;1;2058000;1975;24;1
3;4;1;4;8;0;0;0;799000;900;8;1
49;4;1;6;26.6666666667;0;2;0.5;454000;400;5;2
10;11;5;18;15.1;0;2;1;1905000;1675;24;2
0;1;1;1;3;0;0;0;113000;250;0;1
10;11;6;18;13.5;0;3;0.3333333333;2151000;1975;27;2
0;1;1;1;3;0;0;0;113000;250;0;1
25;3;1;3;20;0;3;0.6666666667;744000;325;4;1
37;4;4;39;26;0;4;0.25;643000;550;7;8
30;5;3;16;23.25;0;1;0;1003000;800;10;3
44;1;5;5;0;0;1;0;0;0;0;1
16;17;1;26;15.125;0;5;0.6;4291000;2925;39;2
0;1;1;1;3;0;0;0;113000;250;0;1
4;5;1;5;10.8;0;1;1;1044000;1250;12;1
72;13;10;74;22.2857142857;1;3;0.6666666667;3271000;1850;26;8
10;11;2;15;14.2;0;3;1;1796000;1850;24;1
9;10;1;15;14.1111111111;0;1;1;1730000;1675;21;1
39;40;2;56;19.1794871795;0;17;0.8235294118;12972000;7025;90;2
36;12;3;18;21.6666666667;0;3;0.3333333333;2820000;2000;26;3
50;51;8;79;19.64;0;23;0.6956521739;12727000;8125;108;5
15;16;6;25;16.1333333333;0;6;0.5;3998000;2925;39;1
27;28;2;46;16.6296296296;0;14;0.8571428571;6661000;4775;63;2
7;3;1;3;19.6666666667;0;2;1;553000;475;3;1
25;10;2;31;20.5;0;6;0.3333333333;2294000;1150;15;4
35;2;2;9;30;0;2;0.5;133000;150;2;1
90;13;1;114;21.3846153846;1;7;0.4285714286;2283000;2025;27;9
6;7;1;7;9.8571428571;0;2;1;1225000;1375;16;1
8;9;1;9;12.875;0;3;0.6666666667;1806000;1525;19;1
27;28;4;58;17.2962962963;0;9;0.5555555556;6005000;4525;60;3
15;16;1;20;15.5625;0;3;1;4653000;3275;39;1
6;6;2;7;9.4285714286;1;1;1;1650000;1400;17;1
15;16;1;33;16.0666666667;0;8;0.5;3417000;2850;36;2
2;3;1;3;7;0;0;0;425000;750;6;1
9;10;4;15;15;0;3;0.3333333333;1722000;1800;22;4
58;5;13;26;20;1;1;1;565000;300;6;6
5;6;1;6;10.1666666667;0;1;1;1137000;1400;15;1
2;1;1;1;13;0;0;0;296000;250;0;1
50;22;8;51;23.7619047619;0;8;0.875;3644000;3325;45;7
65;12;6;41;22.0909090909;1;3;1;2451000;1625;23;6
25;26;2;50;17.28;0;14;0.5714285714;6003000;4225;56;5
4;5;1;5;8.25;0;1;0;541000;725;9;1
6;7;1;7;10.2857142857;0;2;1;1360000;1550;17;1
21;22;8;45;17.2380952381;0;10;0.4;4445000;3650;47;5
0;1;1;1;3;0;0;0;113000;250;0;1
10;11;2;13;14.5;0;3;1;2118000;1875;26;1
33;5;2;9;25;0;3;1;781000;475;9;3
10;11;2;14;14.7;0;4;0.75;1714000;1675;22;1
2;3;1;3;6.3333333333;0;0;0;357000;650;6;1
9;10;1;11;13.8888888889;0;3;0.6666666667;2186000;1850;23;2
0;1;1;1;3;0;0;0;150000;250;0;1
20;21;1;37;16.4090909091;1;4;0.75;5651000;3825;50;2
15;16;2;23;16.3333333333;0;6;1;3277000;3050;38;3
25;26;2;39;17.4;0;10;0.8;5353000;3850;51;2
5;6;1;6;9.6;0;1;1;1131000;1250;15;1
42;10;11;45;25.1111111111;1;3;0;2145000;1425;20;2
9;1;2;2;15;0;0;0;125000;0;0;2
50;5;2;10;25.25;0;2;1;718000;550;7;1
50;14;1;62;23.0833333333;0;4;0.5;2455000;2025;25;8
0;1;1;1;3;0;0;0;113000;250;0;1
1;2;1;2;6;0;0;0;332000;500;3;1
0;1;1;1;3;0;0;0;113000;250;0;1
15;16;2;25;15.2;0;3;1;4173000;3025;39;2
21;22;3;57;16.3414634146;1;2;1;9464000;4550;60;2
4;5;1;5;8;0;1;1;887000;1050;10;1
58;7;14;28;23.1666666667;0;1;1;1116000;800;12;5
49;50;7;84;19.4901960784;1;25;0.84;12240000;8925;114;10
10;11;2;14;13;0;2;1;2078000;1700;24;1
7;8;1;12;11.125;1;4;0.75;2292000;1650;20;1
34;6;2;16;26.6;0;3;1;831000;550;10;2
16;1;1;1;31;0;1;1;218000;250;0;1
41;8;1;13;28;0;0;0;2129000;1475;18;3
39;30;6;77;23.2068965517;0;19;0.5789473684;6645000;4450;61;8
27;28;2;41;16.8888888889;0;9;0.7777777778;7830000;5125;68;2
1;2;1;2;5.5;0;0;0;294000;500;3;1
4;5;1;5;8;0;0;0;1033000;1250;12;3
0;1;1;1;3;0;0;0;113000;250;0;1
42;43;18;86;19.4285714286;0;27;0.5925925926;12331000;7500;99;11
15;16;1;21;14.9333333333;0;4;0.75;2892000;2350;31;1
1;2;1;2;4;0;0;0;232000;400;3;1
1;2;1;2;4;0;0;0;238000;500;3;1
2;3;1;3;4.6666666667;0;0;0;370000;575;6;1
3;4;1;4;7.75;0;0;0;649000;825;7;1
1;2;1;2;3.5;0;0;0;263000;500;3;1
37;38;1;61;18.3783783784;0;17;0.8823529412;10699000;6775;90;5
3;4;1;4;10.5;0;0;0;1452000;1000;9;1
1;2;1;2;7;0;0;0;356000;500;3;1
7;8;2;11;10.8571428571;0;5;0.6;1596000;1300;16;1
3;4;1;5;8.25;0;0;0;500000;625;6;1
49;11;1;16;19.7;0;6;0.6666666667;1803000;1850;23;2
1;2;1;2;4.5;0;0;0;226000;400;3;1
50;1;11;11;0;0;1;0;0;0;0;2
15;16;4;23;15.6;0;5;0.6;4085000;3025;40;2
1;2;1;2;4;0;0;0;394000;500;3;1
48;49;2;123;19.3541666667;1;18;0.5;11881000;7800;102;5
16;3;1;5;22;0;2;0.5;632000;500;3;2
9;10;1;11;14.1818181818;1;3;1;2298000;2050;25;1
6;1;1;1;18;0;1;1;187000;75;0;1
3;2;1;2;11.5;0;0;0;435000;400;3;1
1;2;1;2;5.5;0;0;0;301000;500;3;1
4;5;1;5;8.8;0;1;1;956000;800;8;1
32;33;1;66;18.0909090909;0;17;0.8235294118;8140000;5475;71;5
1;2;1;2;5.5;0;0;0;288000;500;3;1
50;51;2;76;19.68;0;25;0.88;11878000;8375;111;7
1;2;1;2;5;0;0;0;301000;500;3;1
19;20;2;28;16.3684210526;0;3;1;5540000;3475;46;1
17;1;1;1;2;1;1;1;100000;0;1;1
37;23;2;41;24.2727272727;0;16;0.6875;5190000;3250;43;7
20;21;1;27;16.15;0;3;1;4771000;3575;47;2
1;2;1;2;4.5;0;0;0;306000;500;3;1
2;3;1;3;8;0;0;0;435000;750;6;1
0;1;1;1;3;0;0;0;113000;250;0;1
52;10;2;26;21.2222222222;0;8;0.5;1473000;1100;14;4
4;5;1;5;9.6;0;1;1;1019000;1050;11;1
0;1;1;1;3;0;0;0;113000;250;0;1
58;1;8;8;0;0;0;0;0;0;0;1
10;11;2;15;13.1;0;2;1;1917000;1725;24;2
10;11;4;15;14.6;0;5;0.8;2019000;2050;27;3
25;26;4;48;16.64;0;9;0.7777777778;6430000;4300;57;6
0;1;1;1;3;0;0;0;113000;250;0;1
13;14;1;16;15.3846153846;0;7;0.8571428571;3414000;2550;32;3
3;4;1;5;8.6;1;0;0;1059000;1000;9;1
5;6;1;6;10.1666666667;0;1;1;1038000;1300;14;1
14;15;5;20;14.9285714286;0;3;1;3843000;2875;37;2
1;2;1;2;4;0;0;0;319000;500;3;1
1;2;1;2;6.5;0;0;0;257000;500;3;1
7;3;1;3;14.6666666667;0;1;1;766000;475;5;1
2;3;1;3;5.3333333333;0;0;0;428000;750;6;1
19;20;4;32;16.9473684211;0;4;1;5583000;3550;45;3
12;13;1;13;15.6153846154;0;6;1;2725000;2350;28;1
28;8;2;9;21.2857142857;0;4;0.5;2078000;1375;17;2
55;6;1;10;23.25;1;2;1;1398000;975;11;4
2;2;1;2;7;0;0;0;371000;400;3;1
10;11;3;16;14.2;0;2;1;2377000;2050;28;1
7;8;2;9;12.75;0;4;0.75;1660000;1700;18;1
58;45;4;105;21.1136363636;0;15;0.6;9634000;7050;94;9
20;6;1;7;13;1;2;1;1573000;225;12;2
32;33;1;75;18.1212121212;0;9;0.7777777778;8643000;5625;72;8
86;39;10;156;21.8292682927;1;22;0.5909090909;8989000;6050;83;13
10;11;7;20;13;0;2;1;2113000;1875;26;4
55;5;4;53;25.7142857143;1;8;0.375;1041000;650;9;8
45;13;4;25;22.3333333333;1;2;0;2940000;1675;24;2
21;22;8;36;16.8571428571;0;7;0.4285714286;5516000;3775;51;3
0;1;1;1;3;0;0;0;113000;250;0;1
25;26;1;42;17.2;0;10;0.6;6916000;4550;58;4
29;30;2;75;17.2068965517;0;13;0.6153846154;7849000;5025;66;4
5;6;1;6;9.4;0;1;1;918000;1150;14;1
9;10;2;12;14.2;0;2;1;1710000;1800;22;1
3;4;1;4;8;0;0;0;848000;900;8;1
4;5;1;5;11;0;1;1;1291000;1250;12;1
21;8;1;14;18.8571428571;0;2;0.5;1359000;875;13;2
62;63;3;170;19.9047619048;1;26;0.6153846154;14876000;10350;135;8
13;14;1;14;15.6923076923;0;7;0.8571428571;3532000;2625;33;2
1;2;1;2;5.5;0;0;0;288000;500;3;1
3;4;1;4;8.25;0;0;0;888000;1000;9;1
0;1;1;1;3;0;0;0;200000;250;0;1
13;14;2;19;14.8461538462;0;3;0.6666666667;3224000;2725;36;1
55;55;3;120;19.8596491228;1;22;0.7272727273;12821000;8575;114;6
2;3;1;3;9;0;0;0;522000;750;6;1
5;6;1;6;8.6;0;1;1;1216000;1150;14;1
1;2;6;8;3;1;0;0;150000;250;3;3
18;2;2;3;31;0;1;0;164000;150;2;2
3;4;1;4;7.75;0;0;0;651000;900;8;1
5;6;1;6;8.8333333333;0;1;1;1717000;1500;15;1
6;7;1;7;10.8571428571;0;2;1;1230000;1300;15;1
0;1;1;1;3;0;0;0;113000;250;0;1
13;14;2;19;16.6153846154;0;5;0.6;3743000;2650;34;1
29;30;1;43;17.4482758621;0;13;1;7249000;5050;65;5
27;8;12;35;18.2857142857;0;4;0.25;1911000;1050;15;11
55;1;7;7;0;1;1;0;0;0;0;1
7;8;1;12;11.5714285714;0;2;0.5;1220000;1575;19;1
10;11;1;11;13.8181818182;0;3;1;2755000;2400;29;1
19;5;4;11;21;0;3;0;863000;650;8;1
5;6;1;6;11;0;2;1;997000;1200;13;1
21;22;7;40;16.8095238095;0;7;0.7142857143;5299000;3750;49;3
1;1;1;1;3;1;0;0;113000;0;3;1
1;2;1;2;5.5;0;0;0;594000;500;3;1
21;22;7;38;17.1904761905;0;8;0.625;5332000;3725;49;3
32;3;1;6;26.3333333333;0;3;1;492000;150;2;1
6;7;1;7;10.8571428571;0;2;1;1780000;1575;18;1
21;22;10;53;16.9047619048;0;15;0.4;5200000;3750;50;5
17;18;6;36;15.7647058824;0;4;1;4369000;3100;39;2
0;1;1;1;3;0;0;0;150000;250;0;1
4;5;1;5;9.2;0;1;1;889000;1075;12;1
2;3;1;3;4.3333333333;0;0;0;421000;650;5;1
17;18;4;29;16.6666666667;0;6;0.5;3989000;3225;39;3
43;44;3;100;19.4444444444;1;27;0.5925925926;11703000;7450;98;10
11;11;2;13;13.8181818182;1;0;0;2243000;2200;30;2
16;1;5;5;0;0;0;0;0;0;0;1
4;5;1;5;9;0;1;1;1260000;1150;11;1
10;11;2;16;13.6;0;2;0.5;2055000;1875;24;1
0;1;1;1;3;0;0;0;150000;250;0;1
15;16;3;26;15.4666666667;0;5;0.6;3469000;2750;36;2
0;1;1;1;3;0;0;0;125000;250;0;1
21;22;1;33;16.5714285714;0;9;0.8888888889;5685000;3775;50;4
1;2;1;2;5;0;0;0;238000;500;3;1
3;4;1;4;9.75;0;0;0;517000;725;7;1
8;9;1;11;12.5;0;2;0.5;2036000;1700;21;1
9;10;2;11;13.8;0;3;1;2156000;1800;22;1
7;8;1;8;12.375;0;2;1;1520000;1600;17;1
65;33;23;234;21.4571428571;1;24;0.0833333333;6675000;4025;56;13
21;22;6;44;17.0476190476;0;4;0.75;5241000;3475;47;4
42;43;16;151;19.4186046512;1;24;0.5416666667;11236000;6975;93;12
39;40;16;73;18.7948717949;0;22;0.7727272727;10395000;6775;88;6
4;5;1;5;9.4;0;1;1;792000;950;10;1
42;43;38;133;19.1428571429;0;26;0.3461538462;10890000;7325;98;7
58;9;13;33;22.25;0;6;0.3333333333;1225000;875;12;7
5;6;4;14;7.1666666667;1;2;0.5;1124000;1075;13;2
1;2;1;2;4.5;0;0;0;263000;500;3;1
3;4;1;4;8.75;0;0;0;787000;1000;9;1
24;12;1;33;19.1666666667;0;4;0.75;3088000;1750;20;4
9;10;1;11;13.6;0;5;1;1679000;1500;19;1
5;6;2;8;8.8;0;1;1;999000;975;12;1
1;2;1;2;4.5;0;0;0;394000;500;3;1
6;3;1;3;14.3333333333;0;2;1;954000;650;6;1
54;44;2;68;21.7954545455;0;16;1;12040000;7275;92;6
12;4;1;4;19.5;0;4;1;1468000;750;7;1
20;6;3;10;20;0;2;1;988000;800;10;1
42;9;10;28;25.375;0;4;0.25;1994000;1550;19;4
13;9;9;27;16.8888888889;0;6;0.5;1831000;1350;17;4
16;17;2;22;15.4375;0;3;0.6666666667;4037000;2750;37;1
10;11;3;14;14;0;1;1;2340000;1975;25;4
15;16;1;18;15.7333333333;0;4;1;3923000;2575;34;1
55;55;2;102;19.7454545455;1;23;0.6956521739;12982000;8500;114;5
33;34;27;100;17.8484848485;0;16;0.5;9727000;5400;74;5
58;13;1;36;21.0769230769;1;6;0.5;2030000;1750;24;6
0;1;2;2;3;0;0;0;113000;250;0;1
15;16;3;21;15.6;0;6;0.6666666667;3775000;2675;35;3
8;9;1;9;14.3333333333;0;3;1;1675000;1775;20;1
2;3;1;3;5.3333333333;0;0;0;495000;750;6;1
13;14;1;18;14.7333333333;1;4;1;4009000;2500;30;2
9;10;2;11;13.4444444444;0;4;1;1687000;1875;23;1
1;2;1;2;3;0;0;0;150000;250;3;1
5;6;3;9;9.8333333333;0;2;0.5;1006000;1125;12;1
10;11;1;11;13.8;0;2;1;1988000;1975;27;1
7;8;1;8;12.75;0;2;1;1485000;1450;15;2
3;4;1;4;8.5;0;0;0;1031000;900;8;1
21;22;5;35;17.1904761905;0;9;0.4444444444;4553000;3575;47;3
0;1;1;1;3;0;0;0;113000;250;0;1
19;20;2;26;16.8947368421;0;5;0.6;5291000;3925;50;1
29;30;1;57;17.2068965517;0;13;0.6923076923;7186000;4900;64;6
21;22;33;86;16.4285714286;0;3;0.3333333333;4679000;3650;49;6
60;3;1;9;23;0;1;1;339000;325;4;1
4;5;1;5;8.8;0;1;1;1198000;1150;11;1
30;12;2;24;21;0;6;0.6666666667;2209000;1400;21;2
4;5;1;5;10.4;0;1;1;1329000;1075;10;3
5;1;1;1;11;0;0;0;224000;250;0;1
6;7;1;7;11.1428571429;0;2;1;1482000;1575;18;1
41;42;5;88;18.8048780488;0;19;0.4736842105;10835000;7500;99;6
31;32;2;70;17.3225806452;0;10;0.8;9496000;5525;72;3
9;10;2;15;13.8;1;2;1;1689000;1825;20;1
6;7;3;14;11.1666666667;0;3;0.3333333333;1150000;1400;17;2
0;1;1;1;3;0;0;0;113000;250;0;1
8;9;2;10;14.3333333333;0;2;1;2016000;2075;22;1
25;26;3;48;17.52;0;13;0.6153846154;6100000;4325;56;5
2;3;1;3;8;0;0;0;419000;750;6;1
39;3;2;5;28;0;2;0.5;641000;400;5;1
5;6;1;7;10.6666666667;0;1;1;1194000;1025;12;1
84;3;1;4;22.5;0;2;1;273000;325;4;1
42;43;2;93;18.9047619048;0;28;0.5714285714;10901000;7250;97;7
8;9;1;9;13;0;2;1;1816000;1625;20;2
21;22;3;36;16.7619047619;0;7;0.7142857143;5549000;4000;51;2
52;2;13;15;22;0;1;1;192000;250;3;5
73;30;9;134;22.0322580645;1;16;0.375;7418000;4675;63;8
13;14;1;22;15.2307692308;0;6;0.6666666667;3764000;2275;29;3
4;5;1;5;8.4;0;1;1;1142000;975;10;1
0;1;1;1;3;0;0;0;113000;250;0;1
33;8;3;12;21;0;3;0.3333333333;1696000;1125;17;1
11;12;3;20;14.1818181818;0;4;0.5;2081000;2300;31;3
10;11;2;15;13.6666666667;1;2;1;2365000;1950;25;1
55;8;7;39;22.875;1;11;0.2727272727;1147000;775;11;9
4;5;1;5;10.2;0;0;0;1016000;1150;11;1
39;11;13;58;24.7777777778;0;17;0.2352941176;1654000;1175;17;8
25;26;6;43;16.8;0;16;0.625;6695000;4125;56;7
0;1;1;1;3;0;0;0;113000;250;0;1
50;51;5;81;19.7;0;19;0.7894736842;12531000;8550;110;4
15;16;1;16;16.4;0;4;1;3647000;3050;39;2
9;10;1;12;13.4;0;2;1;2149000;2075;25;1
16;17;7;41;14.2105263158;1;8;0.5;4973000;3200;42;5
4;5;1;5;9.2;0;1;1;1043000;1250;12;1
6;7;1;7;11.4285714286;0;2;1;1529000;1400;16;1
2;3;1;3;6;0;0;0;356000;650;5;1
5;6;1;7;9.4;0;1;1;941000;1050;13;1
21;3;5;7;16.5;0;1;0;313000;75;3;1
49;11;6;41;20.4;0;2;1;1718000;1850;23;5
15;8;1;10;19.2857142857;0;5;0.6;1932000;1225;17;1
12;13;2;15;14.8461538462;0;3;0.6666666667;3358000;2350;28;3
12;13;1;17;15.1538461538;0;3;0.6666666667;4111000;2700;32;1
1;2;1;2;4.5;0;0;0;350000;500;3;1
33;12;9;42;21;0;9;0.3333333333;3293000;1750;24;6
0;1;1;1;3;0;0;0;150000;250;0;1
21;22;6;39;16.5714285714;0;11;0.4545454545;5827000;3525;48;3
15;16;3;20;15.1333333333;0;3;1;3431000;2775;37;2
0;1;1;1;3;0;0;0;113000;250;0;1
46;22;4;79;22.8571428571;0;25;0.48;4346000;3350;44;9
3;3;1;4;5;1;0;0;379000;750;9;1
8;6;1;9;15.25;1;2;1;2107000;1075;13;1
1;2;1;2;5.5;0;0;0;257000;500;3;1
37;38;2;55;17.9189189189;0;13;0.6923076923;10514000;6500;89;3
10;11;1;15;13.9;0;3;0.6666666667;2414000;1975;26;1
55;55;2;134;19.4333333333;1;23;0.6086956522;16187000;9900;130;8
5;6;1;6;10;0;1;1;1322000;1400;14;1
5;6;1;6;11.2;0;1;1;1486000;1250;15;1
16;17;4;42;15.125;0;4;0.75;3813000;3275;42;4
25;6;3;11;18.2;0;6;0.6666666667;1135000;725;11;1
7;8;1;10;13.5;1;4;1;1952000;1800;20;2
58;1;5;5;0;0;1;0;0;0;0;1
1;2;1;2;5;0;0;0;313000;500;3;1
14;15;1;18;15.5333333333;0;5;0.8;3316000;2850;35;3
7;8;1;10;12.4444444444;1;3;0.6666666667;2232000;1550;17;1
0;1;1;1;3;0;0;0;125000;250;0;1
10;11;1;11;13.9;0;3;1;1637000;1775;23;1
6;7;1;7;10.1428571429;0;2;1;1159000;1200;14;1
0;1;1;1;3;0;0;0;113000;250;0;1
16;17;3;29;14.2352941176;1;5;0.6;4268000;3000;40;7
42;43;10;82;18.8095238095;0;13;0.7692307692;12423000;7250;97;4
50;51;1;90;19.3;0;17;0.8235294118;12695000;8825;114;4
17;18;1;25;15.2352941176;0;4;0.25;3310000;3150;41;1
14;15;1;16;16.4;0;7;1;3967000;2925;37;3
58;40;50;282;22.4736842105;0;10;0.1;7565000;5250;72;13
27;28;4;55;16.8148148148;0;10;0.5;6785000;4825;63;2
0;1;1;1;3;0;0;0;150000;250;0;1
8;9;1;9;13.1111111111;0;4;1;1688000;1775;20;1
5;6;1;7;9.5;0;2;1;1113000;1125;13;1
9;10;1;10;13.8;0;3;1;1837000;1775;22;1
21;22;15;49;16.6666666667;0;5;0.8;4131000;3650;48;7
25;12;3;17;22.9090909091;0;2;1;1958000;1175;16;1
17;18;1;24;15.8235294118;0;6;0.3333333333;3720000;3050;39;3
1;2;1;2;4.5;0;0;0;257000;500;3;1
10;11;3;19;15.7;0;3;0.3333333333;1789000;1975;25;2
58;48;6;86;21.1489361702;0;15;0.6666666667;12024000;7600;100;5
13;14;18;56;15;0;6;0.3333333333;2649000;2425;32;5
0;1;1;1;3;0;0;0;113000;250;0;1
15;16;1;17;15;0;7;0.8571428571;3118000;2825;37;1
10;11;3;15;13.5;0;3;0.6666666667;1574000;1325;20;1
14;15;1;16;15.3333333333;0;3;1;3268000;2700;32;2
2;3;1;3;7;0;0;0;412000;750;6;1
0;1;1;1;3;0;0;0;113000;250;0;1
3;4;1;4;8.25;0;0;0;860000;1000;9;1
50;51;31;138;19.6274509804;1;17;0.6470588235;12090000;8650;114;12
3;4;1;4;7.75;0;0;0;904000;1000;9;1
1;2;1;2;4;0;0;0;219000;325;3;1
5;6;1;6;10.6;0;1;1;1509000;1250;15;2
0;1;1;1;3;0;0;0;113000;250;0;1
55;23;8;124;23.125;1;28;0.2857142857;5638000;3375;45;12
58;1;15;15;0;0;0;0;0;0;0;3
39;40;14;135;19.2619047619;1;17;0.6470588235;11548000;6825;91;7
10;11;1;14;14.1;0;3;1;2438000;1950;27;1
6;7;1;8;12.8571428571;0;2;1;1312000;1375;15;1
40;26;2;45;23.84;0;16;0.75;6405000;4250;57;4
10;11;5;20;13.6;0;4;0.5;2143000;1975;27;2
5;6;1;6;8.2;0;2;0.5;910000;1150;14;1
1;2;1;2;3.5;0;0;0;244000;500;3;1
10;11;2;14;13.8;0;3;1;2107000;1850;26;1
16;16;1;16;18.2;0;6;0.8333333333;4372000;3050;40;2
99;27;4;51;20.7692307692;0;8;0.75;6249000;4550;62;7
3;4;1;4;7.25;0;0;0;738000;1000;9;1
39;40;11;86;18.7179487179;0;20;0.8;10083000;6775;89;5
4;5;1;5;9.4;0;1;1;893000;1075;10;1
5;6;2;7;10.6;0;1;1;977000;1150;14;2
65;50;24;173;21.8771929825;1;19;0.7894736842;13157000;7675;104;10
0;1;1;1;3;0;0;0;113000;250;0;1
13;14;1;17;15.6923076923;0;2;1;4264000;3000;38;2
0;1;1;1;3;0;0;0;113000;250;0;1
3;4;1;4;10.5;0;0;0;602000;800;8;1
10;11;9;20;15.8;0;3;0.6666666667;2383000;1800;24;2
26;8;1;11;20.8571428571;0;4;0.75;1660000;1025;14;1
2;3;1;3;6.6666666667;0;0;0;381000;750;6;1
1;2;1;2;5;0;0;0;344000;500;3;1
13;7;1;8;18.5;0;3;1;1131000;850;14;3
15;16;4;23;15.875;1;5;0.6;3873000;2925;39;1
21;22;3;55;16.5909090909;1;9;0.5555555556;5338000;3650;50;7
27;28;8;55;16.9655172414;1;16;0.625;7752000;4975;65;4
42;43;3;113;19.0714285714;0;25;0.68;11185000;7150;96;11
34;3;2;6;19.5;0;2;0.5;332000;250;6;1
3;4;1;4;7.5;0;0;0;665000;800;8;1
0;1;1;1;3;0;0;0;113000;250;0;1
58;7;29;50;22;1;1;0;1115000;625;10;9
46;22;3;53;22.65;1;11;0.7272727273;3874000;2875;37;9
5;6;1;6;8.4;0;2;0.5;1028000;1075;13;1
20;21;2;43;17.05;0;4;0.75;5591000;3650;48;10
18;19;1;31;16.0526315789;0;3;0.6666666667;5179000;3525;45;4
17;18;1;36;16.1176470588;0;7;0.7142857143;3826000;2975;40;3
0;1;1;1;3;0;0;0;113000;250;0;1
6;7;1;12;10;1;2;1;3609000;1400;16;2
70;36;1;99;22.5384615385;1;11;0.7272727273;7977000;5475;72;9
14;15;1;15;16.2142857143;0;6;1;2933000;2325;30;3
18;19;2;30;16.1;1;9;0.8888888889;4535000;3925;48;5
7;8;1;9;14.25;0;2;0.5;1341000;1425;16;1
33;34;4;61;17.696969697;0;14;0.7142857143;8577000;5675;74;4
25;5;3;9;18.75;0;4;0.75;1350000;550;7;1
59;1;7;7;23;1;1;1;119000;75;1;1
6;7;1;7;11.2857142857;0;3;1;1100000;1200;14;1
5;6;1;8;9.5;1;1;0;1211000;1250;15;1
14;15;1;19;15.7142857143;0;4;1;2782000;2300;30;1
28;16;1;18;20.8666666667;0;9;0.8888888889;3479000;2000;26;2
6;7;1;7;10.8571428571;0;2;1;1247000;1200;14;1
15;16;7;28;16;0;11;0.6363636364;3129000;2400;32;3
15;16;1;16;15.4375;0;3;1;4537000;2825;36;3
4;5;1;5;9.6;0;1;1;895000;1150;11;1
0;1;1;1;3;0;0;0;113000;250;0;1
21;22;8;39;16.6666666667;0;7;0.4285714286;5131000;3575;47;3
50;7;6;16;20.6666666667;0;5;0.4;1505000;1125;14;3
7;8;1;9;10.7142857143;0;2;1;1392000;1575;19;1
7;8;1;9;12.25;0;2;1;1381000;1475;17;1
10;11;4;14;14.7;0;3;1;1738000;1875;25;1
4;5;1;5;9;0;0;0;721000;900;11;2
15;3;2;5;18;0;0;0;322000;225;3;2
55;11;5;55;20.9375;1;13;0.4615384615;2446000;1500;20;6
50;12;34;101;21;0;19;0.1052631579;1811000;1750;22;10
0;1;1;1;3;0;0;0;113000;250;0;1
13;14;1;21;14.4615384615;0;6;0.6666666667;3130000;2525;34;2
10;11;8;20;12.5;0;3;0.6666666667;2575000;1875;26;1
10;11;1;17;13.6666666667;1;4;0.75;3419000;2050;27;1
0;1;1;1;3;0;0;0;163000;250;0;1
5;6;1;6;9.6666666667;0;1;1;1215000;1125;12;1
35;36;2;97;18.1111111111;1;19;0.6842105263;11022000;6300;82;8
21;5;1;15;20.8;0;0;0;676000;300;5;1
40;7;17;36;24.2;1;7;0.4285714286;3222000;1475;18;7
10;11;10;24;13.6;0;4;0.5;2093000;2050;26;3
31;14;7;60;19.8695652174;1;11;0.6363636364;4530000;1975;30;4
1;2;1;2;5;0;0;0;363000;500;3;1
5;6;1;6;9;1;2;1;1394000;1150;15;1
20;21;4;32;16.85;0;7;0.5714285714;4637000;3450;44;3
8;9;1;9;14;0;3;1;1658000;1850;20;1
2;3;1;3;7;0;0;0;577000;750;6;1
19;20;1;38;16.3684210526;0;10;0.8;4352000;3225;43;4
50;51;2;137;19.1176470588;1;29;0.5517241379;12470000;8125;107;12
16;1;25;25;0;0;2;0;0;0;0;5
9;3;2;6;16.5;0;2;0.5;396000;400;5;1
6;7;2;9;9.6666666667;0;3;0.3333333333;1262000;1300;16;1
44;11;5;24;24.8;0;5;0.6;3614000;2025;25;3
4;5;1;5;10.6;0;1;1;1651000;975;9;1
21;22;3;32;16.6666666667;0;6;0.6666666667;4806000;3300;46;2
0;1;1;1;3;0;0;0;113000;250;0;1
