,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
8788,58,Private,163113,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,>50K
8789,50,Private,180522,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K
8790,23,Local-gov,203353,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,12,United-States,<=50K
8791,30,Private,87469,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
8792,20,?,216563,11th,7,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K
8793,90,Private,87372,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,72,United-States,>50K
8794,49,Local-gov,173584,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
8795,47,Local-gov,80282,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,40,United-States,<=50K
8796,34,Private,319854,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Taiwan,>50K
8797,37,Federal-gov,408229,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
8798,25,Private,431307,10th,6,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,50,United-States,<=50K
8799,37,Private,134088,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8800,47,Private,246396,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K
8801,34,Private,159255,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
8802,34,Private,106014,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
8803,35,Private,186934,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
8804,39,Private,120130,Some-college,10,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
8805,32,State-gov,203849,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,19,United-States,<=50K
8806,24,Private,207940,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
8807,28,Private,302406,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
8808,41,Self-emp-not-inc,144594,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,United-States,<=50K
8809,69,?,171050,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,9,United-States,<=50K
8810,32,Private,459007,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,<=50K
8811,58,Private,372181,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
8812,47,Self-emp-not-inc,172034,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,75,United-States,>50K
8813,41,Private,156566,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,United-States,>50K
8814,35,Self-emp-inc,338320,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
8815,24,Private,353696,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,Canada,<=50K
8816,46,Self-emp-not-inc,342907,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,>50K
8817,69,Self-emp-inc,169717,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6418,0,45,United-States,>50K
8818,22,Private,103762,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
8819,36,State-gov,47570,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
8820,31,Private,119432,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
8821,23,Local-gov,144165,Bachelors,13,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
8822,35,Private,180647,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
8823,37,Local-gov,312232,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5178,0,40,United-States,>50K
8824,35,State-gov,150488,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
8825,18,Private,200876,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,<=50K
8826,43,Private,188199,9th,5,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
8827,53,State-gov,118793,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
8828,54,Local-gov,204325,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,<=50K
8829,29,Private,256671,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
8830,46,Private,231515,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,47,Cuba,<=50K
8831,24,Private,100669,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
8832,30,Private,88913,Some-college,10,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
8833,23,Private,363219,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,6,United-States,<=50K
8834,27,?,291547,Bachelors,13,Married-civ-spouse,?,Not-in-family,Other,Female,0,0,6,Mexico,<=50K
8835,36,Private,308945,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
8836,38,Self-emp-not-inc,100316,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
8837,33,Private,296453,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,15,United-States,<=50K
8838,66,Private,298834,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Canada,<=50K
8839,45,Self-emp-not-inc,188694,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
8840,68,?,29240,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,12,United-States,<=50K
8841,37,Private,186934,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
8842,17,Private,154908,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
8843,31,Private,22201,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
8844,46,Private,216999,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
8845,40,Private,186916,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
8846,34,Private,116677,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
8847,56,Private,95763,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
8848,42,Private,266710,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,41,United-States,<=50K
8849,46,Private,117849,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
8850,30,Private,242460,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
8851,33,Self-emp-not-inc,202729,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
8852,47,Private,181652,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
8853,57,Self-emp-not-inc,174760,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
8854,34,Private,56121,11th,7,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
8855,40,Private,390369,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
8856,33,Private,149726,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
8857,22,Private,51262,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
8858,29,Private,190350,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,35,?,<=50K
8859,53,Federal-gov,205288,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,35,United-States,>50K
8860,36,Private,154835,HS-grad,9,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
8861,45,Private,89028,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,10520,0,40,United-States,>50K
8862,36,Private,194630,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
8863,18,Self-emp-not-inc,212207,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,11,United-States,<=50K
8864,27,Private,204788,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8865,30,Private,158688,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
8866,34,Private,97723,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8867,36,Private,193026,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
8868,36,Self-emp-not-inc,257250,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,75,United-States,<=50K
8869,48,Private,355978,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
8870,41,Self-emp-not-inc,200574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,>50K
8871,21,Private,376929,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,<=50K
8872,47,State-gov,123219,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
8873,41,Private,82778,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
8874,61,Self-emp-not-inc,115882,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
8875,64,Private,103021,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8876,35,Private,297767,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
8877,44,Private,259479,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K
8878,20,Private,167787,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
8879,23,Local-gov,40021,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,70,United-States,<=50K
8880,52,Private,245275,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
8881,43,Private,37402,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,<=50K
8882,32,Private,103608,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
8883,63,Private,137192,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
8884,29,Private,137618,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,41,United-States,>50K
8885,42,Self-emp-inc,96509,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan,<=50K
8886,65,Private,196174,10th,6,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,28,United-States,<=50K
8887,24,Private,172612,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8888,42,Private,141186,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
8889,35,Private,228190,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
8890,40,Self-emp-inc,190290,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,>50K
8891,38,Federal-gov,307404,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
8892,26,Private,152436,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
8893,46,Self-emp-not-inc,182541,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K
8894,39,Private,282153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
8895,29,?,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
8896,42,Private,162003,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,>50K
8897,36,Private,190759,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
8898,26,Private,208122,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
8899,57,Private,173832,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
8900,55,Private,129173,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
8901,35,Private,287548,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
8902,41,Private,216116,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
8903,24,Private,146706,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
8904,47,Private,285200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8905,34,Self-emp-inc,314375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
8906,44,Private,203943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,35,United-States,>50K
8907,18,?,274746,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,20,United-States,<=50K
8908,27,Private,517000,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K
8909,36,Private,66173,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
8910,21,Private,182823,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
8911,29,Private,159479,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,55,United-States,<=50K
8912,25,Private,135568,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
8913,73,Private,333676,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
8914,45,Private,201699,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
8915,28,Private,96020,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
8916,43,Private,176138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
8917,47,Private,47496,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
8918,20,Private,187158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
8919,22,Private,249727,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K
8920,76,Self-emp-not-inc,237624,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
8921,24,Private,175254,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
8922,54,Self-emp-not-inc,42924,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
8923,30,Private,205950,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
8924,33,Private,111985,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
8925,30,Private,167476,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
8926,40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
8927,27,?,188711,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
8928,49,Private,199448,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
8929,30,Private,313038,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8930,22,Private,148431,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,<=50K
8931,19,Private,112432,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,58,United-States,<=50K
8932,46,Private,57914,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
8933,51,Private,145166,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
8934,56,Private,247119,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50K
8935,53,Private,196278,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
8936,60,?,366531,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
8937,27,Private,216481,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
8938,46,Private,188027,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
8939,37,Private,66686,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
8940,41,Private,74775,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,Vietnam,<=50K
8941,65,?,325537,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
8942,30,Self-emp-not-inc,250499,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,55,United-States,>50K
8943,57,Self-emp-not-inc,192869,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,<=50K
8944,44,Self-emp-inc,121352,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
8945,32,Self-emp-not-inc,70985,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064,0,40,United-States,<=50K
8946,27,Self-emp-not-inc,123116,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
8947,57,Local-gov,339163,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K
